ID,Title,Content,Permalink,"Post Type","Attachment URL","Attachment Filename","Image URL","Image Filename","Lesson Categories"
28397,"Woolworths Group Supply Standards (September 2024) - Cultivate","<!-- wp:paragraph -->
<p>The Woolworths Group Supply Standards are a great place to start looking if you have practical questions about the Woolworths supplier requirements. This includes things like shelf ready packaging and logistics information.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>These standards are a living document so are best checked on <a href=""https://partnerhub.woolworthsgroup.com.au/s/"" target=""_blank"" rel=""noreferrer noopener"">partnerhub</a> (search for ‘group supply standards’) to ensure the latest version is being used, but for convenience the document updated September 2024 can be found under the ‘Materials’ tab.</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/woolworths/lessons/woolworths-group-supply-standards-october-2023-2/,sfwd-lessons,,,,,
28410,"30 - Global Food Trends into 2026 with Jon Jones and James Newton-Brown, UK","<!-- wp:paragraph -->
<p>In this info session, with Jon Jones and James Newton-Brown from <a href=""https://www.itsfood.co.uk/"" data-type=""link"" data-id=""https://www.itsfood.co.uk/"">It'sFood</a> highlight some of the key trends they are living and breathing as product developers based in the UK.  This session was recorded on 7th August 2025.</p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://vimeo.com/1108302390/7f48e2a705?share=copy"",""type"":""video"",""providerNameSlug"":""vimeo"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-vimeo wp-block-embed-vimeo wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://vimeo.com/1108302390/7f48e2a705?share=copy
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p>Key Words: trends, Jon Jones, James Newtoen-Brown, Its Food, 2026, global food trends, ingredients, cuisines, protein</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/seedlab-masterclasses/lessons/global-food-trends-into-2026-with-jon-jones-and-james-newton-brown-uk/,sfwd-lessons,,,https://seedlabacademy.net.au/wp-content/uploads/2025/08/Screenshot-2025-08-08-at-1.22.58-pm.png,Screenshot-2025-08-08-at-1.22.58-pm.png,
28415,"Seedlab Success Story - Todd Windley and Jacque Markie from Sheet Yeah!","<!-- wp:paragraph -->
<p>Todd Windley and Jacque Markie founded Sheet Yeah! </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Here they are to  share some of their journey in developing laundry sheets for sensitive skin and launching into 600+ Woolworths Supermarkets.</p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://vimeo.com/1108324457/f4d40b920b?share=copy"",""type"":""video"",""providerNameSlug"":""vimeo"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-vimeo wp-block-embed-vimeo wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://vimeo.com/1108324457/f4d40b920b?share=copy
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p>Key Words: Sheet Yeah, Todd, Jac, laundry sheets, Woolworths, founder story,  eco brand, SEO, marketing</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/seedlab-success-stories/lessons/seedlab-success-story-todd-windley-and-jacque-markie-from-sheet-yeah/,sfwd-lessons,,,,,
28421,"Dashboards with Gary Peacock and Sally Fairless","<!-- wp:paragraph -->
<p>This is an introduction to dashboards and how to use them in your business. Presented by Gary Peacock and Sally Fairless. </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>This is a key module for Month 4 of Cultivate. The accompanying slides can be found in the Materials tab. </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Please watch the module ""Cashflow"" prior to this module. </p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://vimeo.com/1110175219/15c00f6775?ts=3613\u0026share=copy"",""type"":""video"",""providerNameSlug"":""vimeo"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-vimeo wp-block-embed-vimeo wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://vimeo.com/1110175219/15c00f6775?ts=3613&amp;share=copy
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p>Key Words: dashboards, cashflow, forecasting, business organisation, forecast, on-boarding, Gary Peacock, Sally Fairless</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/business/lessons/dashboards-gary-peacock-sally-fairless/,sfwd-lessons,,,,,
28426,"Cashflow with Gary Peacock and Sally Fairless","<!-- wp:paragraph -->
<p>It's all about cashflow! In this short module, Gary Peacock and Sally Fairless talk through the importance of understanding your cashflow and running your P&amp;L at different stages of growth.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>This is a key module for Month 4 of Cultivate. The accompanying slides can be found in the Materials tab. </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Please watch the module ""Dashboards"" after completing this module. </p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://vimeo.com/1110186690/3a3e2c619e?ts=3532\u0026share=copy"",""type"":""video"",""providerNameSlug"":""vimeo"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-vimeo wp-block-embed-vimeo wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://vimeo.com/1110186690/3a3e2c619e?ts=3532&amp;share=copy
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p>Key Words: forecasting, cashflow, planning, financials, business organisation, Gary Peacock, Sally Fairless</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/business/lessons/cashflow-gary-peacock-sally-fairless-2/,sfwd-lessons,,,,,
28445,"Packaging Workshop with Brent Vrdoljak","<!-- wp:paragraph -->
<p>In this session, Bren Vrdoljak of Mind Control takes Cultivators through key principles of packaging design, branding, and consumer psychology. </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>It's a must-watch for anyone reconsidering their packaging design for supermarket category growth. </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Recorded 12th August 2025 with Cultivate 11 participants. </p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://vimeo.com/1113431158/032f47c6a2"",""type"":""video"",""providerNameSlug"":""vimeo"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-vimeo wp-block-embed-vimeo wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://vimeo.com/1113431158/032f47c6a2
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p>Key Words: packaging, Brent Vrdoljak, design, Mind Control, packaging workshop, branding, hierarchy</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/marketing/lessons/packaging-workshop-2025-brent-vrdoljak-mind-control/,sfwd-lessons,,,,,
28451,"Mastering Woolworths Supplier Processes with Sue Lindsay, Tipping Point","<!-- wp:paragraph -->
<p>In this info session, Sue Lindsay from Tipping Point talks through 5 key supplier onboarding processes to wrap your head around if you're looking to supply Woolworths Supermarkets in Australia and New Zealand.</p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://vimeo.com/1114764552/f52ab9dca0?ts=0\u0026share=copy"",""type"":""video"",""providerNameSlug"":""vimeo"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-vimeo wp-block-embed-vimeo wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://vimeo.com/1114764552/f52ab9dca0?ts=0&amp;share=copy
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p>Key Words: Tipping Point, Sue Lindsay, Woolworths Australia, Woolworths New Zealand, WW NZ, NZ, supplier processes, onboarding, remittance, invoicing, Xero, accounting, profit and loss, cashflow,</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/supply/lessons/tipping-point-supplier-onboarding-sue-lindsay/,sfwd-lessons,,,,,
28456,"31 - Idea to Aisle Food Innovation Masterclass with Jon Jones and James Newton-Brown, UK","<!-- wp:paragraph -->
<p>In this Masterclass, Jon Jones and James Newton-Brown from <a href=""https://www.itsfood.co.uk/"" data-type=""link"" data-id=""https://www.itsfood.co.uk/"">It'sFood</a> talk through a little bit of their secret sauce for creating award-winning food products from idea to aisle as leading food innovators in the UK. This session was recorded on 4th September 2025.</p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://vimeo.com/1116044138/1b045562b2"",""type"":""video"",""providerNameSlug"":""vimeo"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-vimeo wp-block-embed-vimeo wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://vimeo.com/1116044138/1b045562b2
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p>Key Words: innovation, NPD, Jon Jones, James Newtoen-Brown, Its Food, 2026, supermarkets, M&amp;S, food innovator, ingredients, cuisines, how to</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/seedlab-masterclasses/lessons/idea-to-aisle-food-innovation-with-jon-jones-and-james-newton-brown-uk-2/,sfwd-lessons,,,,,
28459,"Kantar Trends 2025: Savoury Food","<!-- wp:paragraph -->
<p>In this info session, the Kantar team take you through some of the key trends in savoury food heading into 2026.</p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://vimeo.com/1116044265/2439555eee"",""type"":""video"",""providerNameSlug"":""vimeo"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-vimeo wp-block-embed-vimeo wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://vimeo.com/1116044265/2439555eee
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p>Key Words: Kantar, trends, 2025, 2026, savoury food, trends insights, food trends, innovation</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/seedlab-masterclasses/lessons/kantar-trends-2025-savoury-food/,sfwd-lessons,,,,,
28464,"Kantar Trends 2025: Pet Care and Home Care","<!-- wp:paragraph -->
<p>In this info session, the Sara Mawhinney from Kantar takes you through some of the key trends in pet care and home care heading into 2026.</p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://vimeo.com/1116044209/a7c184299a"",""type"":""video"",""providerNameSlug"":""vimeo"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-vimeo wp-block-embed-vimeo wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://vimeo.com/1116044209/a7c184299a
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p>Key Words: Kantar, trends, 2025, 2026, pet care, pet food, home care, trends insights, food trends, innovation</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/seedlab-masterclasses/lessons/kantar-trends-2025-pet-care-and-home-care/,sfwd-lessons,,,,,
28468,"Kantar Trends 2025: Sweet Food","<!-- wp:paragraph -->
<p>In this info session, the Sara Mawhinney from Kantar takes you through some of the key trends in the sweet food categories heading into 2026.</p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://vimeo.com/1117334459/3df8fd1e75"",""type"":""video"",""providerNameSlug"":""vimeo"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-vimeo wp-block-embed-vimeo wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://vimeo.com/1117334459/3df8fd1e75
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p>Key Words: Kantar, trends, 2025, 2026, sweet food, baby food, flavours, dessert, ice cream, trends insights, food trends, innovation</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/seedlab-masterclasses/lessons/kantar-trends-2025-sweet-food/,sfwd-lessons,,,,,
28472,"The Leadership Toolkit","<!-- wp:paragraph -->
<p>We want you to be the most effective and reflective leaders you can be. Amanda Hinds has produced a Leadership Toolkit in collaboration with John Colbert for you to access in those times when you need it most. </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>There are four key modules in the toolkit, and they are designed to be bookmarked/printed/bound for you to refer back to whenever you need a little help. All modules are downloadable as PDFs.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">The Toolkit Modules</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>You can click on each module below:</p>
<!-- /wp:paragraph -->

<!-- wp:learndash/ld-topic-list {""per_page"":""4"",""show_content"":false,""topic_tag"":""management-toolkit"",""tag"":""management toolkit"",""course_grid"":true,""col"":4} /-->

<!-- wp:paragraph -->
<p>Key Words: leadership, strategic decision making, growth, team, hiring, management, John Colbert, effective team, communication, toolkit, Amanda,</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/leadership/lessons/the-management-toolkit/,sfwd-lessons,,,,,
28513,"Keeping LEAN","<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>There are 4 modules in this new downloadable content from Ray Butcher on LEAN below:</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:heading -->
<h2 class=""wp-block-heading"">LEAN Modules (Revised 2025)</h2>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>You can click on each module below:</p>
<!-- /wp:paragraph -->

<!-- wp:learndash/ld-topic-list {""per_page"":""4"",""show_content"":false,""tag"":""keeping lean"",""course_grid"":true,""col"":4} /-->

<!-- wp:paragraph -->
<p>Key Words: LEAN, Ray Butcher, SOPs, work flow, lean culture, processes, systems, production, business, culture, Amanda,</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/production/lessons/keeping-lean-september-2025/,sfwd-lessons,,,,,
28590,"Cashflow with Stacey Price","<!-- wp:paragraph -->
<p>In this video Stacey Price from Healthy Business Finances provides an introduction to managing cashflow and how to use tools like Xero to do this. This content is supported by Chartered Accountants of Australia and New Zealand.</p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://vimeo.com/1137515950/fb830d194a?share=copy\u0026fl=sv\u0026fe=ci"",""type"":""video"",""providerNameSlug"":""vimeo"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-vimeo wp-block-embed-vimeo wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://vimeo.com/1137515950/fb830d194a?share=copy&amp;fl=sv&amp;fe=ci
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p>Key words: CAANZ, Stacey Price, cashflow, Xero, finances, Healthy Business Finances</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/financials-101/lessons/cashflow-with-stacey-price-2/,sfwd-lessons,,,,,
28593,"Budgeting with Stacey Price","<!-- wp:paragraph -->
<p>In this video Stacey Price from Healthy Business Finances provides a number of processes for how to budget in smart ways, and how to use tools in your business to do this. This content is supported by Chartered Accountants of Australia and New Zealand.</p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://vimeo.com/1137515936/d2e18a2f44?share=copy\u0026fl=sv\u0026fe=ci"",""type"":""video"",""providerNameSlug"":""vimeo"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-vimeo wp-block-embed-vimeo wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://vimeo.com/1137515936/d2e18a2f44?share=copy&amp;fl=sv&amp;fe=ci
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Key words: CAANZ, Stacey Price, budgeting, Xero, finances, Healthy Business Finances</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/financials-101/lessons/budgeting-with-stacey-price-1/,sfwd-lessons,,,,,
28596,"Debtor Management with Stacey Price","<!-- wp:paragraph -->
<p>In this video Stacey Price from Healthy Business Finances provides an introduction to managing debt in your business, including how to manage this with tools your should already be using in your business. This content is supported by Chartered Accountants of Australia and New Zealand.</p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://vimeo.com/1137515961/f6c1746360?share=copy\u0026fl=sv\u0026fe=ci"",""type"":""video"",""providerNameSlug"":""vimeo"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-vimeo wp-block-embed-vimeo wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://vimeo.com/1137515961/f6c1746360?share=copy&amp;fl=sv&amp;fe=ci
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Key words: CAANZ, Stacey Price, debtor management, debt, Xero, finances, Healthy Business Finances</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/financials-101/lessons/debtor-management-with-stacey-price-1-2/,sfwd-lessons,,,,,
28603,"Negotiation Masterclass with Gary Peacock","<!-- wp:paragraph -->
<p>In this masterclass, Gary Peacock leads you through effective negotiation skills to bring into your business, partnerships, and beyond. This is particularly useful for those of you negotiating with suppliers, retailers, and even investors. Remember: always ask for one more thing! </p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://vimeo.com/1137515928/0cc595bf72?share=copy\u0026fl=sv\u0026fe=ci"",""type"":""video"",""providerNameSlug"":""vimeo"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-vimeo wp-block-embed-vimeo wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://vimeo.com/1137515928/0cc595bf72?share=copy&amp;fl=sv&amp;fe=ci
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Key Words: Gary Peacock, negotiation, partnerships, range review, leadership,</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/leadership/lessons/negotiation-skills-gary-peacock/,sfwd-lessons,,,,,
28606,"Range Review Process with Hazel MacTavish-West","<!-- wp:paragraph -->
<p>In this video, Hazel talks through the update requirements and best-practice timings for the Range Review process, with a focus on the Specialty Review with Woolworths. This was recorded in November 2025 following team training in the Range Review Process from Woolworths. </p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://vimeo.com/1138806595/5a135787e3?share=copy\u0026fl=sv\u0026fe=ci"",""type"":""video"",""providerNameSlug"":""vimeo"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-vimeo wp-block-embed-vimeo wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://vimeo.com/1138806595/5a135787e3?share=copy&amp;fl=sv&amp;fe=ci
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>As of February 2026, the <strong>Customer Offer Reset (COR) program</strong> is also being rolled out across Woolworths to align the customer offer across Woolworths Supermarkets, Big W, and Woolworths New Zealand. </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>This has been created to simplify and add more transparency to the range review process. If your category is now operating under the COR program, you can find the COR timeline below:</p>
<!-- /wp:paragraph -->

<!-- wp:image {""id"":29024,""sizeSlug"":""large"",""linkDestination"":""none""} -->
<figure class=""wp-block-image size-large""><img src=""https://seedlabacademy.net.au/wp-content/uploads/2025/11/Updated-AU-Range-Review-Process-Timelines--1024x583.png"" alt="""" class=""wp-image-29024""/></figure>
<!-- /wp:image -->

<!-- wp:paragraph -->
<p>Key words: Woolworths, range review, customer offer reset, COR, Specialty, category management, communication, substitutability, metrics, deletion notice, notice of review, pending deletions, range under consideration</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/woolworths/lessons/range-review-process-hazel-woolworths/,sfwd-lessons,,,https://seedlabacademy.net.au/wp-content/uploads/2025/11/Updated-AU-Range-Review-Process-Timelines-.png,Updated-AU-Range-Review-Process-Timelines-.png,
28616,"An Introduction to Woolworths Marketplus with James Cahill","<!-- wp:paragraph -->
<p>James Chaill provides and overview of Woolworths MarketPlus, a new platform for businesses to both sell and manage products across Woolworths Group marketplaces, including Big W Marketplace, Everyday Market, and Everyday Rewards. </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>This session was recorded on the 27th November 2025. To contact James to discuss the opportunity further, please email her directly at jcahill@woolworths.com.au</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>The accompanying presentation can be found under the 'Materials' tab, with links to apply and more.</p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://vimeo.com/1141252079/dd2b05d982?share=copy\u0026fl=sv\u0026fe=ci"",""type"":""video"",""providerNameSlug"":""vimeo"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-vimeo wp-block-embed-vimeo wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://vimeo.com/1141252079/dd2b05d982?share=copy&amp;fl=sv&amp;fe=ci
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p>Key Words: Woolworths Marketplus, Everyday Market, Big W Marketplace,  marketplace, Lunch N Learn, sales channel</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/woolworths/lessons/an-introduction-to-woolworths-marketplace-james-cahill/,sfwd-lessons,,,,,
28619,"Writing Product Specifications","<!-- wp:paragraph -->
<p>In this session, Amanda Evans-Lara takes you through best practice in developing and writing product specifications. This session was recorded in December 2025.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Using your own system (i.e. there is no prescribed format for specifications) document the specifications for your finished product (what's INSIDE the pack). Think about sensory factors (colour, smell, consistency). We'll discuss these in the live discussion. Note: this will eventually need to include packaging, labelling, packing into shelf-ready shippers etc - and each will require a separate specification sheet. You may also need specifications for all materials and ingredients you purchase.</p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://vimeo.com/1144688840/7ba93572a0?share=copy\u0026fl=sv\u0026fe=ci"",""type"":""video"",""providerNameSlug"":""vimeo"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-vimeo wp-block-embed-vimeo wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://vimeo.com/1144688840/7ba93572a0?share=copy&amp;fl=sv&amp;fe=ci
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p>Key Words: Amanda Evans-Lara, product specifications, HACCP, SOPs, process, food safety, contract</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/week-3-your-product-who-buys-it/lessons/writing-product-specifications/,sfwd-lessons,,,,,
28627,"Requirements for Food Plans (HACCP Overview) 2025 with Amanda Evans-Lara","<!-- wp:paragraph -->
<p>In this session, Amanda Evans-Lara takes you through the requirements for food plans, with a focus on HACCP. This includes what to expect and prepare and why these are important. This session was recorded in December 2025.</p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://vimeo.com/1144688871/abc3303fbd?share=copy\u0026fl=sv\u0026fe=ci"",""type"":""video"",""providerNameSlug"":""vimeo"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-vimeo wp-block-embed-vimeo wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://vimeo.com/1144688871/abc3303fbd?share=copy&amp;fl=sv&amp;fe=ci
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p>Key Words: Amanda Evans-Lara, product specifications, HACCP, food plan, process, food safety, contract</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/production/lessons/food-plans-haccp-amanda-evans-lara-2025-2/,sfwd-lessons,,,,,
28630,"How to Develop a Food Recall Plan 2025 with Amanda Evans-Lara","<!-- wp:paragraph -->
<p>In this session, Amanda Evans-Lara takes you through the steps to develop a food recall plan. This is a critical part of doing anything in food production, and it's also important to know if you are contract manufacturing as well. This session was recorded in December 2025.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>It's worth watching ""Recalls and Withdrawals - 2024"" with Woolworths in tandem with this content, as that session adds context to why it is so important to develop a recall plan.</p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://vimeo.com/1144688879/52244a33e5?share=copy\u0026fl=sv\u0026fe=ci"",""type"":""video"",""providerNameSlug"":""vimeo"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-vimeo wp-block-embed-vimeo wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://vimeo.com/1144688879/52244a33e5?share=copy&amp;fl=sv&amp;fe=ci
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p>Key Words: Amanda Evans-Lara, recall, food recall, product safety, food safety, allergens, labelling, production</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p></p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/lessons/food-recall-plan-amanda-evans-lara-2025-2-2/,sfwd-lessons,,,,,
