ID,Post Type,Title,Content,Course Categories,Permalink,Attachment URL,Attachment Filename,Image URL,Image Filename,Parent Course Category,Vimeo Video,Lesson Categories,Topic Categories
26733,sfwd-lessons,Raising Finance - Money with Ray Butcher,"<!-- wp:paragraph -->
<p>Money is the lifeblood of business and sometimes more is required than the business currently generates. In this module Ray Butcher discusses why you may want to raise finance, where you can raise it, how to raise it and what responsibilities it places on you and your company.  The accompanying slides can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/747511435?h=705a1897c7"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen=""""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Also available as audio only.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe width=""100%"" height=""300"" scrolling=""no"" frameborder=""no"" allow=""autoplay"" src=""https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/1339784245%3Fsecret_token%3Ds-5fbpvFWhZKa&amp;color=%23ff5500&amp;auto_play=false&amp;hide_related=false&amp;show_comments=true&amp;show_user=true&amp;show_reposts=false&amp;show_teaser=true&amp;visual=true""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key words: Ray Butcher, finance, raising, money, equity, share. bank, venture captial, angel investor, investment, Information Memorandum</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/lessons/raising-finance-money-with-ray-butcher/,,,,,,video_747511435.vtt,,
26741,sfwd-lessons,Basics of Project Management,"<!-- wp:paragraph -->
<p>In this session Ray Butcher and Darren West provide a high-level introduction into the processes and principles of project management.  The accompanying slides can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/752779656?h=43a426c399"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key words:  Risk, management, deadline, activity, milestone</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/business/lessons/basics-of-project-management/,,,,,Cultivate,video_752779656.vtt,,
26746,sfwd-lessons,Working With Family,"<!-- wp:paragraph -->
<p>For many smaller or early stage businesses working with family is a reality that can bring a mix of benefits and problems.  In the presentation notes that can be found under the 'Materials' tab some words of wisdom from Amanda Hinds can help you navigate this aspect of your business operation with the minimum of pain.</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/week-2-your-business/lessons/working-with-family/,,,,,Bootcamp,,,
26753,sfwd-lessons,Woolworths Cartology Retail Media Playbook,"<!-- wp:paragraph -->
<p>Retail media can be a powerful tool to engage with the consumer journey.  Under the 'Materials' tab can be found the 'Cartology Retail Media Playbook'  which provides a high level guide to this aspect of marketing.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Key words: Cartology, media, playbook, Woolworths</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/woolworths/lessons/woolworths-cartology-retail-media-playbook/,,,,,Cultivate,,,
26767,sfwd-lessons,"Retail Marketing with Sally Fairless, Serena Anson-Cope and Jennifer Welsh","<!-- wp:paragraph -->
<p>In this video, Sally Fairless talks to Woolworths Executives Serena Anson-Cope and Jennifer Welsh, about how brands can stop consumers in the aisle, and get them to try new products, and to buy again.  This video was presented as part of the Retail Marketing Masterclass on the 2nd November 2022.</p>
<!-- /wp:paragraph -->

<!-- wp:embed {""url"":""https://vimeo.com/765373734/71abe71188?fl=pl\u0026fe=sh"",""type"":""video"",""providerNameSlug"":""vimeo"",""responsive"":true,""className"":""wp-embed-aspect-16-9 wp-has-aspect-ratio""} -->
<figure class=""wp-block-embed is-type-video is-provider-vimeo wp-block-embed-vimeo wp-embed-aspect-16-9 wp-has-aspect-ratio""><div class=""wp-block-embed__wrapper"">
https://vimeo.com/765373734/71abe71188?fl=pl&amp;fe=sh
</div></figure>
<!-- /wp:embed -->

<!-- wp:paragraph -->
<p>Key Words: retail, marketing, masterclass, woolworths, cartology, Masterfoods, spice tailor, Macro organics</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/marketing/lessons/retail-marketing-with-sally-fairless-serena-anson-cope-and-jennifer-welsh/,,,,,Cultivate,video_765373734.vtt,,
26772,sfwd-lessons,Introduction to Insights and Data with Luke Warn,"<!-- wp:paragraph -->
<p>Presented as part of The Retail Marketing workshop held on the 2nd November 2022 Luke Warn from Maverick Renegades discusses using consumer data and information to create actionable insights.  The accompanying slides can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/766725110?h=ea90db5fa6"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Scan data, consumer data, information, insight, analysis, research, market</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/lessons/introduction-to-insights-and-data-with-luke-warn/,,,,,,video_766725110.vtt,,
26776,sfwd-lessons,Retail Marketing,,,https://seedlabacademy.net.au/courses/seedlab-masterclasses/lessons/retail-marketing/,,,,,Propagate,,,
26800,sfwd-lessons,Hangout Recording Archives for Cohort 4,,,https://seedlabacademy.net.au/lessons/hangout-recording-archives-for-cohort-4/,,,,,,,,
26806,sfwd-lessons,Loredana De Simone-Rybka from San Elk,"<!-- wp:paragraph -->
<p>In this conversation Loredana De Simone-Rybka from San Elk talks about the journey that they have been on with their food stock business,  from early days through to getting listed with Woolworths, and where to now.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/768841938?h=69e17a61a4"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Also available as audio only.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe width=""100%"" height=""300"" scrolling=""no"" frameborder=""no"" allow=""autoplay"" src=""https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/1379261368%3Fsecret_token%3Ds-Dw1CAMAE4RI&color=%23ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false&show_teaser=true&visual=true""></iframe>
<!-- /wp:html -->",,https://seedlabacademy.net.au/courses/seedlab-success-stories/lessons/loredana-de-simone-rybka-from-san-elk/,,,,,Propagate,video_768841938.vtt,,
26813,sfwd-lessons,Recalls and Withdrawals with Ray Butcher,"<!-- wp:paragraph -->
<p>Having to perform a recall or a withdrawal can be an expensive and stressful activity but unfortunately can occur. As a product manufacturer you have legal responsibilities around how recalls and withdrawals are executed and this module from Ray Butcher helps explain some of these issues and highlight where to go for further information.   The accompanying slides can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>The information given is general in nature and it is the responsibility of the viewer to seek professional advice relevant to their own particular circumstances.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/771793050?h=53a9568951"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key words: Food recall, Withdrawal, FSANZ, safety, labeling, legal</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/supply/lessons/recalls-and-withdrawals-with-ray-butcher/,,,,,Cultivate,video_771793050.vtt,,
26818,sfwd-lessons,In Conversation with Ray Butcher about Costs and Margins,"<!-- wp:paragraph -->
<p>This Q and A style conversation with Ray Butcher was held on the 21st November 2022 to discuss the ever popular subjects of costs and margins.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/773191444?h=a064cac349"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->",,https://seedlabacademy.net.au/lessons/in-conversation-with-ray-butcher-about-costs-and-margins/,,,,,,video_773191444.vtt,,
26828,sfwd-lessons,10 - Business Leadership,,,https://seedlabacademy.net.au/lessons/10-business-leadership/,,,,,,,,
26846,sfwd-lessons,Sarah Leung from Alg Seaweed,"<!-- wp:paragraph -->
<p>In this conversation Sarah Leung from Alg Seaweed talks about their journey from initial idea through to first retail listings and beyond.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/774938210?h=b82ffc2138"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Also available as audio only.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe width=""100%"" height=""300"" scrolling=""no"" frameborder=""no"" allow=""autoplay"" src=""https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/1390124809%3Fsecret_token%3Ds-xxGTBATIoIf&color=%23ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false&show_teaser=true&visual=true""></iframe>
<!-- /wp:html -->",,https://seedlabacademy.net.au/courses/seedlab-success-stories/lessons/sarah-leung-from-alg-seaweed/,,,,,Propagate,video_774938210.vtt,,
26869,sfwd-lessons,Woolworths Supplier Onboarding Guide,"<!-- wp:paragraph -->
<p>The Woolworths Supplier Onboarding Guide is a document provided through Partner Hub to help guide new suppliers through the process of starting to deal with Woolworths.  In addition to the content in the guide to document provides links to a number of useful tutorial videos around common tasks undertaken through the Partner Hub portal.  A link to the guide on Partner Hub can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/woolworths/lessons/woolworths-supplier-onboarding-guide/,,,,,Cultivate,,,
26873,sfwd-lessons,Woolworths Supplier Onboarding Guide Document,"<!-- wp:paragraph -->
<p>The Woolworths Supplier Onboarding Guide is a document provided through Partner Hub to help guide new suppliers through the process of starting to deal with Woolworths. In addition to the content in the guide to document provides links to a number of useful tutorial videos around common tasks undertaken through the Partner Hub portal. A link to the guide on Partner Hub can be found under the ‘Materials’ tab.</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/week-5-are-you-retail-ready/lessons/woolworths-supplier-onboarding-guide-document/,,,,,Bootcamp,,,
26877,sfwd-lessons,Benjamin Circosta from Bippi Foods,"<!-- wp:paragraph -->
<p>In this conversation Benjamin Circosta from Bippi Foods talks to Hazel about their roots in traditionally inspired chilli recipes, scale-up to meet market demand, retail distribution and where to next.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/777983655?h=0283525f68"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen=""""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Also available as audio only.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe width=""100%"" height=""300"" scrolling=""no"" frameborder=""no"" allow=""autoplay"" src=""https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/1396808572%3Fsecret_token%3Ds-wkmCoxNX3kB&color=%23ff5500&auto_play=false&hide_related=true&show_comments=false&show_user=true&show_reposts=false&show_teaser=true&visual=true""></iframe>
<!-- /wp:html -->",,https://seedlabacademy.net.au/courses/seedlab-success-stories/lessons/benjamin-circosta-from-bippi-foods/,,,,,Propagate,video_777983655.vtt,,
26887,sfwd-lessons,Woolworths Supplier Deal Proposal Introduction,"<!-- wp:paragraph -->
<p>In this module Ray Butcher describes the various elements of the Woolworths Supplier Deal Proposal spreadsheet. This useful planning tool is used to frame pricing and promotion discussions within the Woolworths system.  Please note that there are a number of versions of this spreadsheet used by different categories but they all share a common core of information with mainly stylistic differences.  An example spreadsheet can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/779442514?h=5230dffff4"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Ray Butched, category review, supplier deal proposal, allowances, trading terms, spreadsheet, Woolworths, offer</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/woolworths/lessons/woolworths-supplier-deal-proposal-introduction/,,,,,Cultivate,video_779442514.vtt,,
26896,sfwd-lessons,11 - Food Trends 2023,"<!-- wp:paragraph -->
<p>Bazil Stander from Woolworths shares his insights around what he sees as emerging food trends for the coming year.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/790678941?h=29a9e4c9d4"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key words: Woolworths, Bazil Stander, food trends, sustainability, packaging, AI, artifical intelligence, cost of living, food as medicine</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/lessons/11-food-trends-2023/,,,,,,video_790678941.vtt,,
26908,sfwd-lessons,Jason Quin from ETCH Sparkling,"<!-- wp:paragraph -->
<p>In this video Jason Quin from ETCH Sparkling talks to Hazel about their product philosophy, positioning and ongoing journey into retail.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/793202821?h=f46c588e57"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Also available as audio only.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe width=""100%"" height=""300"" scrolling=""no"" frameborder=""no"" allow=""autoplay"" src=""https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/1433512585%3Fsecret_token%3Ds-j8vWJYl0Cro&color=%23ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false&show_teaser=true&visual=true""></iframe>
<!-- /wp:html -->",,https://seedlabacademy.net.au/courses/seedlab-success-stories/lessons/jason-quin-from-etch-sparkling/,,,,,Propagate,video_793202821.vtt,,
26914,sfwd-lessons,In Conversation with Dr Tamsyn Murray and Josh Murray from Josh's Rainbow Eggs,"<!-- wp:paragraph -->
<p>In this conversation with Dr. Tamsyn Murray and Josh Murray from Josh's Rainbow Eggs we hear about their journey from early days through to being a significant egg supplier for Woolworths, and being nominated for the 2022 Woolworths Small Supplier of the Year.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/794763647?h=7a6716f352"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen=""""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Also available as audio only.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe width=""100%"" height=""300"" scrolling=""no"" frameborder=""no"" allow=""autoplay"" src=""https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/1437701269%3Fsecret_token%3Ds-UtbzB1c4NWK&color=%23ff5500&auto_play=false&hide_related=true&show_comments=false&show_user=true&show_reposts=false&show_teaser=true&visual=true""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key words:  Family business, Josh Murray, Tamsyn Murray,  Woolworths Small Supplier, challenges, growth</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/live-in-conversation/lessons/in-conversation-with-dr-tamsyn-murray-and-josh-murray-from-joshs-rainbow-eggs/,,,,,Propagate,video_794763647.vtt,,
26920,sfwd-lessons,Primary Connect Nuts and Bolts with Julius Angulo,"<!-- wp:paragraph -->
<p>In this session Julius Angulo, Business Development Manager - Long Life for Primary Connect Plus introduces the range of services offered by Primary Connect Plus and describes how the engagement and business relationship generally works.  The accompanying slides can be found under the 'materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/796530934?h=7ece5e0680"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Primary Connect Plus, Julius Angulo, locistics, freight, 3PL, CHEP, LOSCAM, pallet, distribution, NDC, RDC</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/woolworths/lessons/primary-connect-nuts-and-bolts-with-julius-angulo/,,,,,Cultivate,video_796530934.vtt,,
26924,sfwd-lessons,The Category Review Process with Betty Shomar and Mauro Pisani,"<!-- wp:paragraph -->
<p>In this session Betty Shomar and Mauro Pisani, both Category Managers with Woolworths, answer a wide range of questions regarding the category review process, how it works, what to expect and how to best approach the activity.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/796892928?h=f6e9d14a9c"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Also available as audio only.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe width=""100%"" height=""300"" scrolling=""no"" frameborder=""no"" allow=""autoplay"" src=""https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/1442255452%3Fsecret_token%3Ds-SZFE6rDNEfr&color=%23ff5500&auto_play=false&hide_related=true&show_comments=false&show_user=true&show_reposts=false&show_teaser=true&visual=true""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Category Review, trading terms, pitch, category manager, buying team</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/lessons/the-category-review-process-with-betty-shomar-and-mauro-pisani/,,,,,,video_796892928.vtt,,
26934,sfwd-lessons,Jenny Kahn from The Unexpected Guest,"<!-- wp:paragraph -->
<p>Jenny Kahn from The Unexpected Guest shares her business journey from acquiring her business as a going concern, re-branding and repositioning to represent her roots and mission through to expanding to leverage a diverse range of market channels including significant B2B and Woolworths.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/799321957?h=e37b4f1589"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Also available as audio only.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe width=""100%"" height=""300"" scrolling=""no"" frameborder=""no"" allow=""autoplay"" src=""https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/1447886746%3Fsecret_token%3Ds-2OuYYmWt9W3&color=%23ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false&show_teaser=true&visual=true""></iframe>
<!-- /wp:html -->",,https://seedlabacademy.net.au/courses/seedlab-success-stories/lessons/jenny-kahn-from-the-unexpected-guest/,,,,,Propagate,video_799321957.vtt,,
26938,sfwd-lessons,Seedlab Success Story - Jeannie Lynch from Good Riddance,"<!-- wp:paragraph -->
<p>Jeannie Lynch from Good Riddance talks to Hazel about the evolution of their business producing natural insect repellents, its history, the growth trajectory and what the hopes for the future hold.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/799705213?h=6d1eb00508"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Also avalable as audio only.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe width=""100%"" height=""300"" scrolling=""no"" frameborder=""no"" allow=""autoplay"" src=""https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/1448781907%3Fsecret_token%3Ds-PRicajxU0QY&color=%23ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false&show_teaser=true&visual=true""></iframe>
<!-- /wp:html -->",,https://seedlabacademy.net.au/courses/seedlab-success-stories/lessons/seedlab-success-story-jeannie-lynch-from-good-riddance/,,,,,Propagate,video_799705213.vtt,,
26943,sfwd-lessons,12 - Raising Investment,"<!-- wp:paragraph -->
<p>Recorded on the 1st March 2023 the Raising Investment Masterclass was hosted by Ray Butcher. The masterclass was presented by Nick Athanasiadis, Financial Advisor with ProInvest and Matt Mufic, Finance Broker with ProInvest.   Topics discussed included the importance of having a solid business plan, cashflow planning, the opportunities afforded by Self Managed Superannuation Funds for commercial property investments and a consideration of the various vehicles for finance available to businesses.  The accompanying slides can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Note: All information provided was of a general nature and viewers should seek professional advice before acting on any information provided.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/803363858?h=6be4e1a337"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen=""""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words:  Investment, ProInvest, equity, loan, finance, SMSF, Self Managed Superannuation Fund, business plan, financial planning</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/seedlab-masterclasses/lessons/12-raising-investment/,,,,,Propagate,video_803363858.vtt,,
26950,sfwd-lessons,13 - Good Fermentations Take Time,,,https://seedlabacademy.net.au/lessons/13-good-fermentations-take-time/,,,,,,,,
26964,sfwd-lessons,Hangout Recording Archives for Cohort 5,,,https://seedlabacademy.net.au/lessons/hangout-recording-archives-for-cohort-5/,,,,,,,,
26970,sfwd-lessons,Introduction to Public Relations with Deborah Ivison,"<!-- wp:paragraph -->
<p>Public Relations is an often mis-understood activity and can be viewed with a degree of suspicion, but getting your message 'out there' is an important aspect of promoting your business, product and brand.  In this module Deborah Iverson from Bay PR discusses what Public Relations (PR) really means, what it is not, why you may want to undertake it and how to go about it.  The accompanying slides and some additional useful information can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/807335597?h=7ee01becdb"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen=""""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words:  Public Relations, event management, PR, campaign, influencer, media, press, activation, story, photography</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/marketing/lessons/introduction-to-public-relations-with-deborah-ivison/,,,,,Cultivate,video_807335597.vtt,,
26972,sfwd-lessons,How to Write a Media Release with Deborah Ivison,"<!-- wp:paragraph -->
<p>Preparing a media release can be a daunting task, but with a little knowledge about what journalists expect and how you can make their job easier the chances of getting your story 'picked-up' can be greatly increased.  Deborah Ivison from Bay PR describes what makes a good media release and provides some hints and tips to help gain maximum traction from a self-written release.  The accompanying slides and an additional worksheet can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/807346066?h=b5e33ce687"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen=""""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words:  Media release, press release, journalist, press pack, engagement, story, photography</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/marketing/lessons/how-to-write-a-media-release-with-deborah-ivison/,,,,,Cultivate,video_807346066.vtt,,
26987,sfwd-lessons,Managing Your Time,"<!-- wp:paragraph -->
<p>In this short module Sally Fairless introduces some techniques to help prioritise your time objectively based on the likely impact of the tasks on your business objectives. This helps remove the emotional or personal bias that can cause us to focus on the ‘fun’ things but not necessarily the ‘critical’ things. A worksheet and the accompanying slides can be found under the ‘Materials’ tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/680184480?h=d0b20b772a"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key words: Time management, Sally Fairless, task, priority, rock, sand</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/week-2-your-business/lessons/managing-your-time/,,,,,Bootcamp,video_680184480.vtt,,
27005,sfwd-lessons,Ann and Rob Atkinson from Thai Larder,"<!-- wp:paragraph -->
<p>Ann and Rob Atkinson from Thai Larder share their business journey from starting out with an idea and passion through to supplying local and national retail. Ann and Rob discuss some of the challenges along the way and how they addressed them, highlighting that national retail can be a marathon, not a sprint.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/810711903?h=172382463e"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Also available as audio only.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe width=""100%"" height=""300"" scrolling=""no"" frameborder=""no"" allow=""autoplay"" src=""https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/1475308396%3Fsecret_token%3Ds-H46HPh7fEjM&color=%23ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false&show_teaser=true&visual=true""></iframe>
<!-- /wp:html -->",,https://seedlabacademy.net.au/courses/seedlab-success-stories/lessons/ann-and-rob-atkinson-from-thai-larder/,,,,,Propagate,video_810711903.vtt,,
27009,sfwd-lessons,In Conversation with Sharon Winsor from Indigiearth,"<!-- wp:paragraph -->
<p>In this session Sharon Winsor is 'in conversation' and shares her business journey with Indigiearth and reflects on what it means to be a First Nations women in business.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/811071045?h=4540c96985"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Also available as audio only.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe width=""100%"" height=""300"" scrolling=""no"" frameborder=""no"" allow=""autoplay"" src=""https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/1476064069%3Fsecret_token%3Ds-zCcWPJS0nQ2&color=%23ff5500&auto_play=false&hide_related=false&show_comments=true&show_user=true&show_reposts=false&show_teaser=true&visual=true""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key words:  Indigiearth, Sharon Winsor, First Nations, female founder, business journey</p>
<!-- /wp:paragraph -->",,https://seedlabacademy.net.au/courses/live-in-conversation/lessons/in-conversation-with-sharon-winsor-from-indigiearth/,,,,,Propagate,video_811071045.vtt,,
